path,filename,artista,categoria,tipo,protezione,metodo_processamento
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_anna-ostroumova-lebedeva\train\0017.png,0017.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_anna-ostroumova-lebedeva\val\0018.png,0018.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_anna-ostroumova-lebedeva\val\0019.png,0019.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0000.png,0000.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0001.png,0001.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0002.png,0002.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0003.png,0003.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0004.png,0004.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0005.png,0005.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0006.png,0006.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0007.png,0007.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0008.png,0008.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0009.png,0009.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0010.png,0010.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0011.png,0011.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0012.png,0012.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0013.png,0013.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0014.png,0014.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0015.png,0015.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0016.png,0016.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\train\0017.png,0017.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\val\0018.png,0018.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edvard-munch\val\0019.png,0019.png,wikiart_edvard-munch,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0000.png,0000.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0001.png,0001.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0002.png,0002.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0003.png,0003.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0004.png,0004.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0005.png,0005.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0006.png,0006.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0007.png,0007.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0008.png,0008.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0009.png,0009.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0010.png,0010.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0011.png,0011.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0012.png,0012.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0013.png,0013.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0014.png,0014.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0015.png,0015.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0016.png,0016.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\train\0017.png,0017.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\val\0018.png,0018.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\glaze\noisy_upscaling\wikiart_edward-hopper\val\0019.png,0019.png,wikiart_edward-hopper,Training,Protected+Preprocessed,glaze,noisy_upscaling
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0000.png,0000.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0001.png,0001.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0002.png,0002.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0003.png,0003.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0004.png,0004.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0005.png,0005.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0006.png,0006.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0007.png,0007.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0008.png,0008.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0009.png,0009.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0010.png,0010.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0011.png,0011.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0012.png,0012.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0013.png,0013.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0014.png,0014.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0015.png,0015.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0016.png,0016.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\train\0017.png,0017.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\val\0018.png,0018.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_albrecht-durer\val\0019.png,0019.png,wikiart_albrecht-durer,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0000.png,0000.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0001.png,0001.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0002.png,0002.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0003.png,0003.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0004.png,0004.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0005.png,0005.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0006.png,0006.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0007.png,0007.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0008.png,0008.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0009.png,0009.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0010.png,0010.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0011.png,0011.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0012.png,0012.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0013.png,0013.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0014.png,0014.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0015.png,0015.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0016.png,0016.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\train\0017.png,0017.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\val\0018.png,0018.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_alphonse-mucha\val\0019.png,0019.png,wikiart_alphonse-mucha,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0000.png,0000.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0001.png,0001.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0002.png,0002.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0003.png,0003.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0004.png,0004.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0005.png,0005.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0006.png,0006.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0007.png,0007.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0008.png,0008.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0009.png,0009.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0010.png,0010.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0011.png,0011.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0012.png,0012.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0013.png,0013.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0014.png,0014.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0015.png,0015.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0016.png,0016.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\train\0017.png,0017.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\val\0018.png,0018.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_anna-ostroumova-lebedeva\val\0019.png,0019.png,wikiart_anna-ostroumova-lebedeva,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0000.png,0000.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0001.png,0001.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0002.png,0002.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0003.png,0003.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0004.png,0004.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0005.png,0005.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0006.png,0006.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0007.png,0007.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0008.png,0008.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0009.png,0009.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0010.png,0010.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0011.png,0011.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0012.png,0012.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0013.png,0013.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0014.png,0014.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0015.png,0015.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0016.png,0016.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\train\0017.png,0017.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\val\0018.png,0018.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edvard-munch\val\0019.png,0019.png,wikiart_edvard-munch,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edward-hopper\train\0000.png,0000.png,wikiart_edward-hopper,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edward-hopper\train\0001.png,0001.png,wikiart_edward-hopper,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edward-hopper\train\0002.png,0002.png,wikiart_edward-hopper,Training,Protected+Preprocessed,mist,diffpure
C:\Users\Flavio\Desktop\datasetTotale\training_images\protected+preprocessed\mist\diffpure\wikiart_edward-hopper\train\0003.png,0003.png,wikiart_edward-hopper,Training,Protected+Preprocessed,mist,diffpure
